Wall time,Step,Value
1621545446.8000596,437591,-118.7300033569336
1621545448.4709036,438134,-118.45999908447266
1621545450.1912324,438688,-117.8499984741211
1621545451.9760501,439292,-117.19000244140625
1621545453.8804014,439941,-118.38999938964844
1621545455.357229,440443,-116.33000183105469
1621545457.0879223,441046,-116.19000244140625
1621545462.1020367,442747,-116.12999725341797
1621545463.9029396,443358,-116.5
1621545465.509792,443881,-116.16999816894531
1621545475.7354476,447223,-112.62999725341797
1621545479.1045115,448349,-112.58000183105469
1621545480.8228185,448912,-113.20999908447266
1621545482.6018524,449504,-113.69999694824219
1621545484.4516237,450145,-114.56999969482422
1621545486.2074654,450729,-114.37000274658203
1621545487.9995208,451316,-113.75
1621545489.6212313,451849,-114.05999755859375
1621545491.4483826,452440,-113.94000244140625
1621545493.008826,452975,-113.81999969482422
1621545494.6619854,453542,-113.83999633789062
1621545496.2307637,454063,-113.16000366210938
1621545497.7722194,454590,-112.31999969482422
1621545499.553248,455137,-112.55999755859375
1621545501.5761216,455788,-113.0199966430664
1621545503.150268,456315,-112.54000091552734
1621545504.8474267,456873,-112.4000015258789
1621545506.6277604,457466,-112.98999786376953
1621545510.2437007,458700,-114.7699966430664
1621545512.2883375,459381,-115.91999816894531
1621545513.9373431,459951,-116.0199966430664
1621545517.3798313,461122,-116.18000030517578
1621545520.4693632,462159,-114.30000305175781
1621545524.260397,463376,-115.2699966430664
1621545526.1182706,463961,-115.20999908447266
1621545531.5291793,465800,-117.37000274658203
1621545533.2587814,466367,-117.7699966430664
1621545534.8718665,466895,-117.58000183105469
1621545538.4187744,468081,-117.66000366210938
1621545540.059236,468626,-117.52999877929688
1621545541.8140638,469207,-117.41000366210938
1621545545.5770495,470449,-117.48999786376953
1621545548.8857923,471552,-116.01000213623047
1621545550.5180252,472081,-115.27999877929688
1621545554.0885932,473274,-116.38999938964844
1621545555.6558855,473799,-116.4000015258789
1621545557.2576094,474335,-116.26000213623047
1621545559.0237525,474901,-115.25
1621545560.8789842,475517,-115.55999755859375
1621545562.8254058,476169,-116.2300033569336
1621545564.4115884,476721,-115.75
1621545566.1504884,477312,-115.12000274658203
1621545567.8029435,477862,-114.94999694824219
1621545571.5715122,479169,-116.62000274658203
1621545573.5552232,479810,-117.29000091552734
1621545575.491617,480437,-118.11000061035156
1621545580.8322885,482216,-117.66999816894531
1621545582.6432643,482826,-117.91999816894531
1621545584.2863533,483386,-118.33999633789062
1621545587.615524,484484,-117.80000305175781
1621545589.325313,485071,-117.97000122070312
1621545590.9728198,485609,-118.0999984741211
1621545592.98792,486276,-119.41000366210938
1621545596.3304446,487386,-118.69000244140625
1621545600.036365,488569,-118.4800033569336
1621545601.560717,489101,-117.88999938964844
1621545603.1084266,489631,-117.69000244140625
1621545606.5679035,490782,-116.12999725341797
1621545610.4768112,492078,-116.41000366210938
1621545614.2126372,493294,-116.43000030517578
1621545615.8994992,493840,-116.23999786376953
1621545617.388642,494341,-115.1500015258789
1621545622.4960067,496015,-115.30999755859375
